año,calidad,comuna,fecha,integrante,lugar_monitoreo,mes,precio,producto,variedad,fertilizante,variacion,estacion,iva,maximo,minimo,p_apertura,precio_normalizado,mes_num,dia_año,semana_año,estacionalidad_index,temperatura,humedad,precipitaciones,radiacion_uv,tasa_cambio,comuna_index,lugar_monitoreo_index,variedad_index
2024,1a amarillo,Coquimbo,2024-01-08,Alejandro Nuñez,Feria libre,enero,1325.0,Limón,Sin especificar,,,,,,,,1325.0,1.0,8.0,2,0.0,17.416666666666668,8.0,0.0,8.0,901.95,0,0,13
2024,1a plateado,Coquimbo,2024-01-08,Alejandro Nuñez,Feria libre,enero,1167.0,Limón,Sin especificar,,-11.92,,,,,,1167.0,1.0,8.0,2,0.0,17.416666666666668,8.0,0.0,8.0,901.95,0,0,13
2024,2a amarillo,Coquimbo,2024-01-08,Alejandro Nuñez,Feria libre,enero,800.0,Limón,Sin especificar,,-31.45,,,,,,800.0,1.0,8.0,2,0.0,17.416666666666668,8.0,0.0,8.0,901.95,0,0,13
2024,2a plateado,Coquimbo,2024-01-08,Alejandro Nuñez,Feria libre,enero,800.0,Limón,Sin especificar,,0.0,,,,,,800.0,1.0,8.0,2,0.0,17.416666666666668,8.0,0.0,8.0,901.95,0,0,13
2024,1a amarillo,Coquimbo,2024-01-08,Alejandro Nuñez,Supermercado,enero,1890.0,Limón,Sin especificar,,136.25,,,,,,1890.0,1.0,8.0,2,0.0,17.416666666666668,8.0,0.0,8.0,901.95,0,1,13
2024,1a plateado,Coquimbo,2024-01-08,Alejandro Nuñez,Supermercado,enero,1890.0,Limón,Sin especificar,,0.0,,,,,,1890.0,1.0,8.0,2,0.0,17.416666666666668,8.0,0.0,8.0,901.95,0,1,13
2024,1a amarillo,Coquimbo,2024-01-15,Alejandro Nuñez,Feria libre,enero,1300.0,Limón,Sin especificar,,-31.22,,,,,,1300.0,1.0,15.0,3,0.0,16.55,15.0,0.0,15.0,910.33,0,0,13
2024,1a plateado,Coquimbo,2024-01-15,Alejandro Nuñez,Feria libre,enero,1333.0,Limón,Sin especificar,,2.54,,,,,,1333.0,1.0,15.0,3,0.0,16.55,15.0,0.0,15.0,910.33,0,0,13
2024,2a amarillo,Coquimbo,2024-01-15,Alejandro Nuñez,Feria libre,enero,850.0,Limón,Sin especificar,,-36.23,,,,,,850.0,1.0,15.0,3,0.0,16.55,15.0,0.0,15.0,910.33,0,0,13
2024,2a plateado,Coquimbo,2024-01-15,Alejandro Nuñez,Feria libre,enero,850.0,Limón,Sin especificar,,0.0,,,,,,850.0,1.0,15.0,3,0.0,16.55,15.0,0.0,15.0,910.33,0,0,13
2024,1a amarillo,Coquimbo,2024-01-15,Alejandro Nuñez,Supermercado,enero,1890.0,Limón,Sin especificar,,122.35,,,,,,1890.0,1.0,15.0,3,0.0,16.55,15.0,0.0,15.0,910.33,0,1,13
2024,1a plateado,Coquimbo,2024-01-15,Alejandro Nuñez,Supermercado,enero,1890.0,Limón,Sin especificar,,0.0,,,,,,1890.0,1.0,15.0,3,0.0,16.55,15.0,0.0,15.0,910.33,0,1,13
2024,2a amarillo,Coquimbo,2024-01-15,Alejandro Nuñez,Supermercado,enero,1690.0,Limón,Sin especificar,,-10.58,,,,,,1690.0,1.0,15.0,3,0.0,16.55,15.0,0.0,15.0,910.33,0,1,13
2024,2a plateado,Coquimbo,2024-01-15,Alejandro Nuñez,Supermercado,enero,1690.0,Limón,Sin especificar,,0.0,,,,,,1690.0,1.0,15.0,3,0.0,16.55,15.0,0.0,15.0,910.33,0,1,13
2024,1a amarillo,Coquimbo,2024-01-22,Alejandro Nuñez,Feria libre,enero,1433.0,Limón,Sin especificar,,-15.21,,,,,,1433.0,1.0,22.0,4,0.0,16.166666666666668,22.0,0.0,22.0,909.0,0,0,13
2024,1a plateado,Coquimbo,2024-01-22,Alejandro Nuñez,Feria libre,enero,1350.0,Limón,Sin especificar,,-5.79,,,,,,1350.0,1.0,22.0,4,0.0,16.166666666666668,22.0,0.0,22.0,909.0,0,0,13
2024,2a amarillo,Coquimbo,2024-01-22,Alejandro Nuñez,Feria libre,enero,900.0,Limón,Sin especificar,,-33.33,,,,,,900.0,1.0,22.0,4,0.0,16.166666666666668,22.0,0.0,22.0,909.0,0,0,13
2024,2a plateado,Coquimbo,2024-01-22,Alejandro Nuñez,Feria libre,enero,850.0,Limón,Sin especificar,,-5.56,,,,,,850.0,1.0,22.0,4,0.0,16.166666666666668,22.0,0.0,22.0,909.0,0,0,13
2024,1a amarillo,Coquimbo,2024-01-22,Alejandro Nuñez,Supermercado,enero,1890.0,Limón,Sin especificar,,122.35,,,,,,1890.0,1.0,22.0,4,0.0,16.166666666666668,22.0,0.0,22.0,909.0,0,1,13
2024,1a plateado,Coquimbo,2024-01-22,Alejandro Nuñez,Supermercado,enero,1890.0,Limón,Sin especificar,,0.0,,,,,,1890.0,1.0,22.0,4,0.0,16.166666666666668,22.0,0.0,22.0,909.0,0,1,13
2024,2a amarillo,Coquimbo,2024-01-22,Alejandro Nuñez,Supermercado,enero,1430.0,Limón,Sin especificar,,-24.34,,,,,,1430.0,1.0,22.0,4,0.0,16.166666666666668,22.0,0.0,22.0,909.0,0,1,13
2024,2a plateado,Coquimbo,2024-01-22,Alejandro Nuñez,Supermercado,enero,1430.0,Limón,Sin especificar,,0.0,,,,,,1430.0,1.0,22.0,4,0.0,16.166666666666668,22.0,0.0,22.0,909.0,0,1,13
2024,1a amarillo,Coquimbo,2024-01-29,Alejandro Nuñez,Feria libre,enero,1367.0,Limón,Sin especificar,,-4.41,,,,,,1367.0,1.0,29.0,5,0.0,17.295833333333334,29.0,0.1,29.0,929.43,0,0,13
2024,1a plateado,Coquimbo,2024-01-29,Alejandro Nuñez,Feria libre,enero,1300.0,Limón,Sin especificar,,-4.9,,,,,,1300.0,1.0,29.0,5,0.0,17.295833333333334,29.0,0.1,29.0,929.43,0,0,13
2024,2a amarillo,Coquimbo,2024-01-29,Alejandro Nuñez,Feria libre,enero,1000.0,Limón,Sin especificar,,-23.08,,,,,,1000.0,1.0,29.0,5,0.0,17.295833333333334,29.0,0.1,29.0,929.43,0,0,13
2024,2a plateado,Coquimbo,2024-01-29,Alejandro Nuñez,Feria libre,enero,950.0,Limón,Sin especificar,,-5.0,,,,,,950.0,1.0,29.0,5,0.0,17.295833333333334,29.0,0.1,29.0,929.43,0,0,13
2024,1a amarillo,Coquimbo,2024-02-05,Alejandro Nuñez,Feria libre,febrero,1325.0,Limón,Sin especificar,,39.47,,,,,,1325.0,2.0,36.0,6,0.0,18.779166666666665,76.0,0.0,16.0,953.4,0,0,13
2024,1a plateado,Coquimbo,2024-02-05,Alejandro Nuñez,Feria libre,febrero,1400.0,Limón,Sin especificar,,5.66,,,,,,1400.0,2.0,36.0,6,0.0,18.779166666666665,76.0,0.0,16.0,953.4,0,0,13
2024,2a amarillo,Coquimbo,2024-02-05,Alejandro Nuñez,Feria libre,febrero,967.0,Limón,Sin especificar,,-30.93,,,,,,967.0,2.0,36.0,6,0.0,18.779166666666665,76.0,0.0,16.0,953.4,0,0,13
2024,2a plateado,Coquimbo,2024-02-05,Alejandro Nuñez,Feria libre,febrero,967.0,Limón,Sin especificar,,0.0,,,,,,967.0,2.0,36.0,6,0.0,18.779166666666665,76.0,0.0,16.0,953.4,0,0,13
2024,1a amarillo,Coquimbo,2024-02-05,Alejandro Nuñez,Supermercado,febrero,1890.0,Limón,Sin especificar,,95.45,,,,,,1890.0,2.0,36.0,6,0.0,18.779166666666665,76.0,0.0,16.0,953.4,0,1,13
2024,1a plateado,Coquimbo,2024-02-05,Alejandro Nuñez,Supermercado,febrero,1890.0,Limón,Sin especificar,,0.0,,,,,,1890.0,2.0,36.0,6,0.0,18.779166666666665,76.0,0.0,16.0,953.4,0,1,13
2024,1a amarillo,Coquimbo,2024-02-12,Alejandro Nuñez,Feria libre,febrero,1125.0,Limón,Sin especificar,,-40.48,,,,,,1125.0,2.0,43.0,7,0.0,17.779166666666665,85.0,0.0,13.0,969.68,0,0,13
2024,1a plateado,Coquimbo,2024-02-12,Alejandro Nuñez,Feria libre,febrero,1125.0,Limón,Sin especificar,,0.0,,,,,,1125.0,2.0,43.0,7,0.0,17.779166666666665,85.0,0.0,13.0,969.68,0,0,13
2024,2a amarillo,Coquimbo,2024-02-12,Alejandro Nuñez,Feria libre,febrero,900.0,Limón,Sin especificar,,-20.0,,,,,,900.0,2.0,43.0,7,0.0,17.779166666666665,85.0,0.0,13.0,969.68,0,0,13
2024,2a plateado,Coquimbo,2024-02-12,Alejandro Nuñez,Feria libre,febrero,900.0,Limón,Sin especificar,,0.0,,,,,,900.0,2.0,43.0,7,0.0,17.779166666666665,85.0,0.0,13.0,969.68,0,0,13
2024,1a amarillo,Coquimbo,2024-02-12,Alejandro Nuñez,Supermercado,febrero,1890.0,Limón,Sin especificar,,110.0,,,,,,1890.0,2.0,43.0,7,0.0,17.779166666666665,85.0,0.0,13.0,969.68,0,1,13
2024,1a plateado,Coquimbo,2024-02-12,Alejandro Nuñez,Supermercado,febrero,1890.0,Limón,Sin especificar,,0.0,,,,,,1890.0,2.0,43.0,7,0.0,17.779166666666665,85.0,0.0,13.0,969.68,0,1,13
2024,1a amarillo,Coquimbo,2024-02-19,Alejandro Nuñez,Feria libre,febrero,1450.0,Limón,Sin especificar,,-23.28,,,,,,1450.0,2.0,50.0,8,0.0,17.770833333333332,83.0,0.0,13.0,965.05,0,0,13
2024,1a plateado,Coquimbo,2024-02-19,Alejandro Nuñez,Feria libre,febrero,1450.0,Limón,Sin especificar,,0.0,,,,,,1450.0,2.0,50.0,8,0.0,17.770833333333332,83.0,0.0,13.0,965.05,0,0,13
2024,2a amarillo,Coquimbo,2024-02-19,Alejandro Nuñez,Feria libre,febrero,1200.0,Limón,Sin especificar,,-17.24,,,,,,1200.0,2.0,50.0,8,0.0,17.770833333333332,83.0,0.0,13.0,965.05,0,0,13
2024,2a plateado,Coquimbo,2024-02-19,Alejandro Nuñez,Feria libre,febrero,1200.0,Limón,Sin especificar,,0.0,,,,,,1200.0,2.0,50.0,8,0.0,17.770833333333332,83.0,0.0,13.0,965.05,0,0,13
2024,1a plateado,Coquimbo,2024-02-19,Alejandro Nuñez,Supermercado,febrero,1890.0,Limón,Sin especificar,,57.5,,,,,,1890.0,2.0,50.0,8,0.0,17.770833333333332,83.0,0.0,13.0,965.05,0,1,13
2024,1a amarillo,Coquimbo,2024-02-26,Alejandro Nuñez,Feria libre,febrero,1550.0,Limón,Sin especificar,,-17.99,,,,,,1550.0,2.0,57.0,9,0.0,18.729166666666668,81.0,0.0,13.0,987.85,0,0,13
2024,1a plateado,Coquimbo,2024-02-26,Alejandro Nuñez,Feria libre,febrero,1550.0,Limón,Sin especificar,,0.0,,,,,,1550.0,2.0,57.0,9,0.0,18.729166666666668,81.0,0.0,13.0,987.85,0,0,13
2024,2a amarillo,Coquimbo,2024-02-26,Alejandro Nuñez,Feria libre,febrero,1200.0,Limón,Sin especificar,,-22.58,,,,,,1200.0,2.0,57.0,9,0.0,18.729166666666668,81.0,0.0,13.0,987.85,0,0,13
2024,2a plateado,Coquimbo,2024-02-26,Alejandro Nuñez,Feria libre,febrero,1200.0,Limón,Sin especificar,,0.0,,,,,,1200.0,2.0,57.0,9,0.0,18.729166666666668,81.0,0.0,13.0,987.85,0,0,13
2024,1a amarillo,Coquimbo,2024-02-26,Alejandro Nuñez,Supermercado,febrero,2190.0,Limón,Sin especificar,,82.5,,,,,,2190.0,2.0,57.0,9,0.0,18.729166666666668,81.0,0.0,13.0,987.85,0,1,13
2024,1a plateado,Coquimbo,2024-02-26,Alejandro Nuñez,Supermercado,febrero,1890.0,Limón,Sin especificar,,-13.7,,,,,,1890.0,2.0,57.0,9,0.0,18.729166666666668,81.0,0.0,13.0,987.85,0,1,13
2024,1a amarillo,Coquimbo,2024-03-04,Alejandro Nuñez,Feria libre,marzo,1667.0,Limón,Sin especificar,,-11.8,,,,,,1667.0,3.0,64.0,10,1.0,17.587500000000002,78.0,0.0,12.0,974.12,0,0,13
2024,1a plateado,Coquimbo,2024-03-04,Alejandro Nuñez,Feria libre,marzo,1667.0,Limón,Sin especificar,,0.0,,,,,,1667.0,3.0,64.0,10,1.0,17.587500000000002,78.0,0.0,12.0,974.12,0,0,13
2024,2a amarillo,Coquimbo,2024-03-04,Alejandro Nuñez,Feria libre,marzo,1300.0,Limón,Sin especificar,,-22.02,,,,,,1300.0,3.0,64.0,10,1.0,17.587500000000002,78.0,0.0,12.0,974.12,0,0,13
2024,2a plateado,Coquimbo,2024-03-04,Alejandro Nuñez,Feria libre,marzo,1300.0,Limón,Sin especificar,,0.0,,,,,,1300.0,3.0,64.0,10,1.0,17.587500000000002,78.0,0.0,12.0,974.12,0,0,13
2024,1a amarillo,Coquimbo,2024-03-04,Alejandro Nuñez,Supermercado,marzo,2010.0,Limón,Sin especificar,,54.62,,,,,,2010.0,3.0,64.0,10,1.0,17.587500000000002,78.0,0.0,12.0,974.12,0,1,13
2024,1a plateado,Coquimbo,2024-03-04,Alejandro Nuñez,Supermercado,marzo,1990.0,Limón,Sin especificar,,-1.0,,,,,,1990.0,3.0,64.0,10,1.0,17.587500000000002,78.0,0.0,12.0,974.12,0,1,13
2024,1a amarillo,Coquimbo,2024-03-11,Alejandro Nuñez,Feria libre,marzo,1663.0,Limón,Sin especificar,,-16.43,,,,,,1663.0,3.0,71.0,11,1.0,16.133333333333333,88.0,0.0,10.0,966.4,0,0,13
2024,1a plateado,Coquimbo,2024-03-11,Alejandro Nuñez,Feria libre,marzo,1650.0,Limón,Sin especificar,,-0.78,,,,,,1650.0,3.0,71.0,11,1.0,16.133333333333333,88.0,0.0,10.0,966.4,0,0,13
2024,2a amarillo,Coquimbo,2024-03-11,Alejandro Nuñez,Feria libre,marzo,1300.0,Limón,Sin especificar,,-21.21,,,,,,1300.0,3.0,71.0,11,1.0,16.133333333333333,88.0,0.0,10.0,966.4,0,0,13
2024,1a amarillo,Coquimbo,2024-03-11,Alejandro Nuñez,Supermercado,marzo,2090.0,Limón,Sin especificar,,60.77,,,,,,2090.0,3.0,71.0,11,1.0,16.133333333333333,88.0,0.0,10.0,966.4,0,1,13
2024,1a amarillo,Coquimbo,2024-03-18,Alejandro Nuñez,Feria libre,marzo,1600.0,Limón,Sin especificar,,-23.44,,,,,,1600.0,3.0,78.0,12,1.0,14.920833333333334,87.0,0.0,6.0,947.45,0,0,13
2024,1a plateado,Coquimbo,2024-03-18,Alejandro Nuñez,Feria libre,marzo,1650.0,Limón,Sin especificar,,3.12,,,,,,1650.0,3.0,78.0,12,1.0,14.920833333333334,87.0,0.0,6.0,947.45,0,0,13
2024,2a amarillo,Coquimbo,2024-03-18,Alejandro Nuñez,Feria libre,marzo,1200.0,Limón,Sin especificar,,-27.27,,,,,,1200.0,3.0,78.0,12,1.0,14.920833333333334,87.0,0.0,6.0,947.45,0,0,13
2024,2a plateado,Coquimbo,2024-03-18,Alejandro Nuñez,Feria libre,marzo,1200.0,Limón,Sin especificar,,0.0,,,,,,1200.0,3.0,78.0,12,1.0,14.920833333333334,87.0,0.0,6.0,947.45,0,0,13
2024,1a amarillo,Coquimbo,2024-03-18,Alejandro Nuñez,Supermercado,marzo,2090.0,Limón,Sin especificar,,74.17,,,,,,2090.0,3.0,78.0,12,1.0,14.920833333333334,87.0,0.0,6.0,947.45,0,1,13
2024,1a amarillo,Coquimbo,2024-03-25,Alejandro Nuñez,Feria libre,marzo,1567.0,Limón,Sin especificar,,-25.02,,,,,,1567.0,3.0,85.0,13,1.0,16.283333333333335,86.0,0.2,6.0,977.7,0,0,13
2024,1a plateado,Coquimbo,2024-03-25,Alejandro Nuñez,Feria libre,marzo,1500.0,Limón,Sin especificar,,-4.28,,,,,,1500.0,3.0,85.0,13,1.0,16.283333333333335,86.0,0.2,6.0,977.7,0,0,13
2024,2a amarillo,Coquimbo,2024-03-25,Alejandro Nuñez,Feria libre,marzo,1300.0,Limón,Sin especificar,,-13.33,,,,,,1300.0,3.0,85.0,13,1.0,16.283333333333335,86.0,0.2,6.0,977.7,0,0,13
2024,2a plateado,Coquimbo,2024-03-25,Alejandro Nuñez,Feria libre,marzo,1250.0,Limón,Sin especificar,,-3.85,,,,,,1250.0,3.0,85.0,13,1.0,16.283333333333335,86.0,0.2,6.0,977.7,0,0,13
2024,1a amarillo,Coquimbo,2024-03-25,Alejandro Nuñez,Supermercado,marzo,2190.0,Limón,Sin especificar,,75.2,,,,,,2190.0,3.0,85.0,13,1.0,16.283333333333335,86.0,0.2,6.0,977.7,0,1,13
2024,1a plateado,Coquimbo,2024-03-25,Alejandro Nuñez,Supermercado,marzo,2190.0,Limón,Sin especificar,,0.0,,,,,,2190.0,3.0,85.0,13,1.0,16.283333333333335,86.0,0.2,6.0,977.7,0,1,13
2024,1a amarillo,Coquimbo,2024-04-01,Alejandro Nuñez,Supermercado,abril,2257.0,Limón,Sin especificar,,3.06,,,,,,2257.0,4.0,92.0,14,1.0,15.941666666666668,90.0,0.1,8.233942558746737,984.2,0,1,13
2024,1a plateado,Coquimbo,2024-04-01,Alejandro Nuñez,Supermercado,abril,2257.0,Limón,Sin especificar,,0.0,,,,,,2257.0,4.0,92.0,14,1.0,15.941666666666668,90.0,0.1,8.233942558746737,984.2,0,1,13
2024,1a amarillo,Coquimbo,2024-04-08,Alejandro Nuñez,Supermercado,abril,2257.0,Limón,Sin especificar,,0.0,,,,,,2257.0,4.0,99.0,15,1.0,14.133333333333333,85.0,0.1,10.0,944.0,0,1,13
2024,1a plateado,Coquimbo,2024-04-08,Alejandro Nuñez,Supermercado,abril,2257.0,Limón,Sin especificar,,0.0,,,,,,2257.0,4.0,99.0,15,1.0,14.133333333333333,85.0,0.1,10.0,944.0,0,1,13
2024,1a amarillo,Coquimbo,2024-04-15,Alejandro Nuñez,Feria libre,abril,1217.0,Limón,Sin especificar,,-46.08,,,,,,1217.0,4.0,106.0,16,1.0,15.120833333333332,86.0,0.0,9.0,978.2,0,0,13
2024,1a plateado,Coquimbo,2024-04-15,Alejandro Nuñez,Feria libre,abril,1200.0,Limón,Sin especificar,,-1.4,,,,,,1200.0,4.0,106.0,16,1.0,15.120833333333332,86.0,0.0,9.0,978.2,0,0,13
2024,2a amarillo,Coquimbo,2024-04-15,Alejandro Nuñez,Feria libre,abril,925.0,Limón,Sin especificar,,-22.92,,,,,,925.0,4.0,106.0,16,1.0,15.120833333333332,86.0,0.0,9.0,978.2,0,0,13
2024,2a plateado,Coquimbo,2024-04-15,Alejandro Nuñez,Feria libre,abril,925.0,Limón,Sin especificar,,0.0,,,,,,925.0,4.0,106.0,16,1.0,15.120833333333332,86.0,0.0,9.0,978.2,0,0,13
2024,1a amarillo,Coquimbo,2024-04-15,Alejandro Nuñez,Supermercado,abril,2190.0,Limón,Sin especificar,,136.76,,,,,,2190.0,4.0,106.0,16,1.0,15.120833333333332,86.0,0.0,9.0,978.2,0,1,13
2024,1a plateado,Coquimbo,2024-04-15,Alejandro Nuñez,Supermercado,abril,2190.0,Limón,Sin especificar,,0.0,,,,,,2190.0,4.0,106.0,16,1.0,15.120833333333332,86.0,0.0,9.0,978.2,0,1,13
2024,1a amarillo,Coquimbo,2024-04-22,Alejandro Nuñez,Feria libre,abril,1150.0,Limón,Sin especificar,,-47.49,,,,,,1150.0,4.0,113.0,17,1.0,16.6125,92.0,0.0,8.0,951.6,0,0,13
2024,1a plateado,Coquimbo,2024-04-22,Alejandro Nuñez,Feria libre,abril,1150.0,Limón,Sin especificar,,0.0,,,,,,1150.0,4.0,113.0,17,1.0,16.6125,92.0,0.0,8.0,951.6,0,0,13
2024,2a amarillo,Coquimbo,2024-04-22,Alejandro Nuñez,Feria libre,abril,900.0,Limón,Sin especificar,,-21.74,,,,,,900.0,4.0,113.0,17,1.0,16.6125,92.0,0.0,8.0,951.6,0,0,13
2024,2a plateado,Coquimbo,2024-04-22,Alejandro Nuñez,Feria libre,abril,883.0,Limón,Sin especificar,,-1.89,,,,,,883.0,4.0,113.0,17,1.0,16.6125,92.0,0.0,8.0,951.6,0,0,13
2024,1a amarillo,Coquimbo,2024-04-22,Alejandro Nuñez,Supermercado,abril,2223.0,Limón,Sin especificar,,151.76,,,,,,2223.0,4.0,113.0,17,1.0,16.6125,92.0,0.0,8.0,951.6,0,1,13
2024,1a plateado,Coquimbo,2024-04-22,Alejandro Nuñez,Supermercado,abril,2223.0,Limón,Sin especificar,,0.0,,,,,,2223.0,4.0,113.0,17,1.0,16.6125,92.0,0.0,8.0,951.6,0,1,13
2024,1a amarillo,Coquimbo,2024-04-29,Alejandro Nuñez,Feria libre,abril,1133.0,Limón,Sin especificar,,-49.03,,,,,,1133.0,4.0,120.0,18,1.0,13.083333333333334,93.0,0.0,8.0,941.5,0,0,13
2024,1a plateado,Coquimbo,2024-04-29,Alejandro Nuñez,Feria libre,abril,1100.0,Limón,Sin especificar,,-2.91,,,,,,1100.0,4.0,120.0,18,1.0,13.083333333333334,93.0,0.0,8.0,941.5,0,0,13
2024,2a amarillo,Coquimbo,2024-04-29,Alejandro Nuñez,Feria libre,abril,825.0,Limón,Sin especificar,,-25.0,,,,,,825.0,4.0,120.0,18,1.0,13.083333333333334,93.0,0.0,8.0,941.5,0,0,13
2024,2a plateado,Coquimbo,2024-04-29,Alejandro Nuñez,Feria libre,abril,825.0,Limón,Sin especificar,,0.0,,,,,,825.0,4.0,120.0,18,1.0,13.083333333333334,93.0,0.0,8.0,941.5,0,0,13
2024,1a amarillo,Coquimbo,2024-04-29,Alejandro Nuñez,Supermercado,abril,2210.0,Limón,Sin especificar,,167.88,,,,,,2210.0,4.0,120.0,18,1.0,13.083333333333334,93.0,0.0,8.0,941.5,0,1,13
2024,1a plateado,Coquimbo,2024-04-29,Alejandro Nuñez,Supermercado,abril,2210.0,Limón,Sin especificar,,0.0,,,,,,2210.0,4.0,120.0,18,1.0,13.083333333333334,93.0,0.0,8.0,941.5,0,1,13
2024,1a amarillo,Coquimbo,2024-05-06,Alejandro Nuñez,Feria libre,mayo,1075.0,Limón,Sin especificar,,-51.36,,,,,,1075.0,5.0,127.0,19,1.0,12.012500000000001,91.0,0.0,8.233942558746737,929.8,0,0,13
2024,1a plateado,Coquimbo,2024-05-06,Alejandro Nuñez,Feria libre,mayo,1075.0,Limón,Sin especificar,,0.0,,,,,,1075.0,5.0,127.0,19,1.0,12.012500000000001,91.0,0.0,8.233942558746737,929.8,0,0,13
2024,2a amarillo,Coquimbo,2024-05-06,Alejandro Nuñez,Feria libre,mayo,825.0,Limón,Sin especificar,,-23.26,,,,,,825.0,5.0,127.0,19,1.0,12.012500000000001,91.0,0.0,8.233942558746737,929.8,0,0,13
2024,2a plateado,Coquimbo,2024-05-06,Alejandro Nuñez,Feria libre,mayo,825.0,Limón,Sin especificar,,0.0,,,,,,825.0,5.0,127.0,19,1.0,12.012500000000001,91.0,0.0,8.233942558746737,929.8,0,0,13
2024,1a amarillo,Coquimbo,2024-05-06,Alejandro Nuñez,Supermercado,mayo,2230.0,Limón,Sin especificar,,170.3,,,,,,2230.0,5.0,127.0,19,1.0,12.012500000000001,91.0,0.0,8.233942558746737,929.8,0,1,13
2024,1a plateado,Coquimbo,2024-05-06,Alejandro Nuñez,Supermercado,mayo,2230.0,Limón,Sin especificar,,0.0,,,,,,2230.0,5.0,127.0,19,1.0,12.012500000000001,91.0,0.0,8.233942558746737,929.8,0,1,13
2024,1a amarillo,Coquimbo,2024-05-13,Alejandro Nuñez,Feria libre,mayo,1025.0,Limón,Sin especificar,,-54.04,,,,,,1025.0,5.0,134.0,20,1.0,11.595833333333333,82.0,0.0,8.233942558746737,922.4,0,0,13
2024,1a plateado,Coquimbo,2024-05-13,Alejandro Nuñez,Feria libre,mayo,1025.0,Limón,Sin especificar,,0.0,,,,,,1025.0,5.0,134.0,20,1.0,11.595833333333333,82.0,0.0,8.233942558746737,922.4,0,0,13
2024,2a amarillo,Coquimbo,2024-05-13,Alejandro Nuñez,Feria libre,mayo,850.0,Limón,Sin especificar,,-17.07,,,,,,850.0,5.0,134.0,20,1.0,11.595833333333333,82.0,0.0,8.233942558746737,922.4,0,0,13
2024,2a plateado,Coquimbo,2024-05-13,Alejandro Nuñez,Feria libre,mayo,850.0,Limón,Sin especificar,,0.0,,,,,,850.0,5.0,134.0,20,1.0,11.595833333333333,82.0,0.0,8.233942558746737,922.4,0,0,13
2024,1a amarillo,Coquimbo,2024-05-20,Alejandro Nuñez,Feria libre,mayo,950.0,Limón,Sin especificar,,11.76,,,,,,950.0,5.0,141.0,21,1.0,13.241666666666667,87.0,0.0,3.0,889.11,0,0,13
2024,1a plateado,Coquimbo,2024-05-20,Alejandro Nuñez,Feria libre,mayo,950.0,Limón,Sin especificar,,0.0,,,,,,950.0,5.0,141.0,21,1.0,13.241666666666667,87.0,0.0,3.0,889.11,0,0,13
2024,2a amarillo,Coquimbo,2024-05-20,Alejandro Nuñez,Feria libre,mayo,750.0,Limón,Sin especificar,,-21.05,,,,,,750.0,5.0,141.0,21,1.0,13.241666666666667,87.0,0.0,3.0,889.11,0,0,13
2024,2a plateado,Coquimbo,2024-05-20,Alejandro Nuñez,Feria libre,mayo,750.0,Limón,Sin especificar,,0.0,,,,,,750.0,5.0,141.0,21,1.0,13.241666666666667,87.0,0.0,3.0,889.11,0,0,13
2024,1a amarillo,Coquimbo,2024-05-20,Alejandro Nuñez,Supermercado,mayo,2190.0,Limón,Sin especificar,,192.0,,,,,,2190.0,5.0,141.0,21,1.0,13.241666666666667,87.0,0.0,3.0,889.11,0,1,13
2024,1a plateado,Coquimbo,2024-05-20,Alejandro Nuñez,Supermercado,mayo,2190.0,Limón,Sin especificar,,0.0,,,,,,2190.0,5.0,141.0,21,1.0,13.241666666666667,87.0,0.0,3.0,889.11,0,1,13
2024,1a plateado,Coquimbo,2024-05-27,Alejandro Nuñez,Feria libre,mayo,1025.0,Limón,Sin especificar,,-53.2,,,,,,1025.0,5.0,148.0,22,1.0,12.441666666666668,72.0,0.1,5.0,901.2,0,0,13
2024,1a amarillo,Coquimbo,2024-05-27,Alejandro Nuñez,Supermercado,mayo,2240.0,Limón,Sin especificar,,118.54,,,,,,2240.0,5.0,148.0,22,1.0,12.441666666666668,72.0,0.1,5.0,901.2,0,1,13
2024,1a plateado,Coquimbo,2024-05-27,Alejandro Nuñez,Supermercado,mayo,2240.0,Limón,Sin especificar,,0.0,,,,,,2240.0,5.0,148.0,22,1.0,12.441666666666668,72.0,0.1,5.0,901.2,0,1,13
2024,1a amarillo,Coquimbo,2024-05-27,Alejandro Nuñez,Feria libre,mayo,1025.0,Limón,Sin especificar,,-54.24,,,,,,1025.0,5.0,148.0,22,1.0,12.441666666666668,72.0,0.1,5.0,901.2,0,0,13
2024,1a amarillo,Coquimbo,2024-06-03,Alejandro Nuñez,Feria libre,junio,888.0,Limón,Sin especificar,,-13.37,,,,,,888.0,6.0,155.0,23,2.0,11.395833333333334,80.0,0.0,5.0,900.8,0,0,13
2024,1a plateado,Coquimbo,2024-06-03,Alejandro Nuñez,Feria libre,junio,888.0,Limón,Sin especificar,,0.0,,,,,,888.0,6.0,155.0,23,2.0,11.395833333333334,80.0,0.0,5.0,900.8,0,0,13
2024,2a amarillo,Coquimbo,2024-06-03,Alejandro Nuñez,Feria libre,junio,617.0,Limón,Sin especificar,,-30.52,,,,,,617.0,6.0,155.0,23,2.0,11.395833333333334,80.0,0.0,5.0,900.8,0,0,13
2024,2a plateado,Coquimbo,2024-06-03,Alejandro Nuñez,Feria libre,junio,617.0,Limón,Sin especificar,,0.0,,,,,,617.0,6.0,155.0,23,2.0,11.395833333333334,80.0,0.0,5.0,900.8,0,0,13
